All calculations;Synchronous Machine;Synchronous Machine;Synchronous Machine;Synchronous Machine;Synchronous Machine;Synchronous Machine;Synchronous Machine(1);Synchronous Machine(1);Synchronous Machine(1);Synchronous Machine(1);Synchronous Machine(1);Synchronous Machine(1);Synchronous Machine(12);Synchronous Machine(12);Synchronous Machine(12);Synchronous Machine(12);Synchronous Machine(12);Synchronous Machine(12);Synchronous Machine(2);Synchronous Machine(2);Synchronous Machine(2);Synchronous Machine(2);Synchronous Machine(2);Synchronous Machine(2);Synchronous Machine(21);Synchronous Machine(21);Synchronous Machine(21);Synchronous Machine(21);Synchronous Machine(21);Synchronous Machine(21);Synchronous Machine(26);Synchronous Machine(26);Synchronous Machine(26);Synchronous Machine(26);Synchronous Machine(26);Synchronous Machine(26);Synchronous Machine(31);Synchronous Machine(31);Synchronous Machine(31);Synchronous Machine(31);Synchronous Machine(31);Synchronous Machine(31);Synchronous Machine(32);Synchronous Machine(32);Synchronous Machine(32);Synchronous Machine(32);Synchronous Machine(32);Synchronous Machine(32);Synchronous Machine(33);Synchronous Machine(33);Synchronous Machine(33);Synchronous Machine(33);Synchronous Machine(33);Synchronous Machine(33)
"b:tnow in s";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep";"n:fehz:bus1 in Hz";"n:u1:bus1 in p.u.";"n:u1:bus1 in p.u.";"m:P:bus1 in MW";"s:firel in deg";"s:outofstep"
3,820000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,830000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,840000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,850000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,860000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,870000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,880000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,890000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,900000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,910000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,920000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,930000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,940000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,950000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,960000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,970000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,980000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
3,990000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,000000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,010000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,020000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,030000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,040000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,050000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,060000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,070000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,080000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,090000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,100000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,110000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,120000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,130000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,140000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,150000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,160000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,170000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,180000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,190000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,200000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,210000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,220000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,230000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,240000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,250000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,260000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
4,270000;50,000000;0,999422;0,999422;150,000000;28,797028;0,000000;50,000000;1,000000;1,000000;190,000000;15,422529;0,000000;50,000000;1,000000;1,000000;16,666666;3,756743;0,000000;50,000000;1,000000;1,000000;120,000000;18,509660;0,000000;50,000000;1,000000;1,000000;404,000000;43,662521;0,000000;50,000000;1,000000;1,000000;82,500000;52,494240;0,000000;50,000000;1,000000;1,000000;145,000000;25,473820;0,000000;50,000000;1,000000;1,000000;165,000000;19,743958;0,000000;50,000000;1,000000;1,000000;45,470751;0,000000;0,000000
